Conversation ID,Conversation started at (America/New_York),Fin AI Agent deflected,Topics,AI Subtopic,AI Topic
215472834322228,2026-01-26 14:25:01,true,,"Unexpected price changes and pricing errors, Bulk cost and supplier data import","SmartRepricer, Bulk upload"
215472832581680,2026-01-26 12:42:24,true,cancel,General subscription cancellation and refunds,Subscription cancellation and refunds
215472832515329,2026-01-26 12:35:50,true,,"Inventory data upload, import, and shipment creation workflows",InventoryLab
215472832005388,2026-01-26 11:56:08,true,,Minimum and maximum price configuration,SmartRepricer
215472830054702,2026-01-26 09:46:49,true,refund,"Inventory data upload, import, and shipment creation workflows, InventoryLab and supplier-related subscription refunds","InventoryLab, Subscription cancellation and refunds"
215472829629048,2026-01-26 09:16:38,true,,Automated review and feedback requests,Review automation
215472826284471,2026-01-26 06:57:42,true,,,
215472825206902,2026-01-26 05:18:57,true,,"Batch processing errors and problem resolution, Shipment error messages and troubleshooting, FBA shipment processing and complications","Batch processing, Shipment issues, FBA operations"
215472822831543,2026-01-26 00:22:07,true,,"Account cancellation issues, General subscription cancellation and refunds","Troubleshooting, Subscription cancellation and refunds"
215472822725701,2026-01-26 00:08:39,true,,"Shipment batch issues and closing procedures, ASIN import and invalid ASIN errors","Batch processing, SKU and ASIN issues"
215472821933768,2026-01-25 21:25:05,true,,SmartRepricer and InventoryLab integration and access,SmartRepricer
215472821653753,2026-01-25 20:32:11,true,,Box handling and item movement in batches,Batch processing
215472821029550,2026-01-25 18:31:52,true,,"Inventory data upload, import, and shipment creation workflows, Profit and sales discrepancies analysis","InventoryLab, Profit and sales discrepancies analysis"
215472820786925,2026-01-25 17:36:01,true,,Account email changes and linking,InventoryLab
215472820719745,2026-01-25 17:21:51,true,,ASIN and SKU pricing discrepancies,SmartRepricer
215472820126517,2026-01-25 15:54:10,true,,"Shipment error messages and troubleshooting, Service outage updates and response times","Shipment issues, Service issues"
215472819381832,2026-01-25 13:36:45,true,seller 365,"Account email changes and linking, InventoryLab subscription transition to Seller 365, Seller 365 plan selection issues","InventoryLab, Seller 365"
215472819003143,2026-01-25 12:30:50,true,,FBA and FBM inventory coordination,FBA operations
215472818988921,2026-01-25 12:28:15,true,,FBA and FBM inventory coordination,FBA operations
215472818622352,2026-01-25 11:25:31,true,,Connection and network error troubleshooting,Troubleshooting
215472818056630,2026-01-25 10:50:27,true,,Amazon batch verification and submission errors,Amazon operations
215472815717518,2026-01-25 05:00:18,true,,Placement and shipment fee concerns,Placement errors
215472814741644,2026-01-25 01:41:47,true,seller 365,"User invitation and access options, User account creation and assignment",User access
215472814453042,2026-01-25 00:05:10,true,,ASIN import and invalid ASIN errors,SKU and ASIN issues
215472813452222,2026-01-24 19:10:17,true,,,
215472812477547,2026-01-24 16:08:30,true,,Cache and browser troubleshooting,Troubleshooting
215472812202785,2026-01-24 15:10:50,true,,,
215472812177039,2026-01-24 15:05:08,true,,Changing associated account email addresses,Email settings
215472811680617,2026-01-24 13:33:37,true,,"Locating closed, open, and archived batches",Batch processing
215472811609518,2026-01-24 13:19:58,true,,Changing associated account email addresses,Email settings
215472811595142,2026-01-24 13:17:05,true,,"Shipment placement errors and resolution, Amazon product approval process, Hazmat shipping requirements and carrier options","Placement errors, Amazon operations, Hazmat shipping requirements and carrier options"
215472809420830,2026-01-24 08:26:51,true,,"Inventory valuation and reporting, InventoryLab subscription cancellation","Inventory issues, Subscription cancellation and refunds"
215472807043588,2026-01-24 00:42:53,true,,"Profit and sales discrepancies analysis, Payment confirmation and status updates","Profit and sales discrepancies analysis, Payment updates"
215472806662045,2026-01-23 23:06:02,true,,Tactical Arbitrage subscriptions and accounts,Tactical Arbitrage subscriptions and accounts
215472806630870,2026-01-23 22:56:40,true,,Account deletion process,Account status
215472806090108,2026-01-23 20:31:40,true,,Minimum and maximum price configuration,SmartRepricer
215472802523374,2026-01-23 16:38:56,true,cancel,Ending and canceling subscriptions across services,Subscription cancellation and refunds
215472802384989,2026-01-23 16:20:10,true,,ScoutIQ subscription cancellation and payment problems,ScoutIQ subscription
215472802337703,2026-01-23 16:12:48,true,seller 365,"Subscription status and payment access, Profit and loss tax reporting and historical report access, Seller 365 subscription and plan downgrades","InventoryLab, Profit and loss tax reporting and historical report access, Seller 365"
215472801951938,2026-01-23 15:25:45,true,,"Pending offer creation issues, FBA and FBM inventory coordination","Troubleshooting, FBA operations"
215472801629375,2026-01-23 14:53:28,true,,Amazon batch verification and submission errors,Amazon operations
215472801563180,2026-01-23 14:44:22,true,,"Amazon batch verification and submission errors, Item revalidation troubleshooting","Amazon operations, Troubleshooting"
215472801479281,2026-01-23 14:32:42,true,,Access and connectivity issues with InventoryLab,InventoryLab
215472801442420,2026-01-23 14:29:26,true,,Account deletion process,Account status
215472800864416,2026-01-23 13:37:58,true,,"Amazon batch verification and submission errors, Box handling and item movement in batches","Amazon operations, Batch processing"
215472800839284,2026-01-23 13:36:21,true,,Switching between monthly and yearly subscriptions,Subscription status options
215472798064085,2026-01-23 10:29:19,true,cancel,General subscription cancellation and refunds,Subscription cancellation and refunds
215472795770003,2026-01-23 07:57:49,true,,Cache and browser troubleshooting,Troubleshooting
215472794994612,2026-01-23 06:48:37,true,,Transportation option confirmation issues,Placement errors
215472793502408,2026-01-23 03:28:31,true,,"Automated review and feedback requests, FeedbackWhiz account setup and subscription","Review automation, FeedbackWhiz account setup and subscription"
215472793359550,2026-01-23 03:04:37,true,,Packing list printing and issues,Labeling
215472793064399,2026-01-23 02:08:34,true,,"Seller Central account linking and troubleshooting, ASIN import and invalid ASIN errors","Amazon operations, SKU and ASIN issues"
215472792376791,2026-01-22 23:37:02,true,,"ASIN import and invalid ASIN errors, Active listing and offer visibility issues",SKU and ASIN issues
215472792351564,2026-01-22 23:30:44,true,"refund, cancel",,
215472791948089,2026-01-22 22:23:39,true,,Scanning and scan option issues,Troubleshooting
215472791817044,2026-01-22 22:00:09,true,,Batch processing errors and problem resolution,Batch processing
215472791743941,2026-01-22 21:42:48,true,,,
215472790880077,2026-01-22 19:34:38,true,,,
215472790100530,2026-01-22 18:37:50,true,,Shipping label printing and downloading,Labeling
215472790028761,2026-01-22 18:26:34,true,,Search functionality and results issues,Search functionality and results issues
215472789918471,2026-01-22 18:13:52,true,,General subscription cancellation and refunds,Subscription cancellation and refunds
215472789863238,2026-01-22 18:05:44,true,,"Access and connectivity issues with InventoryLab, ASIN import and invalid ASIN errors","InventoryLab, SKU and ASIN issues"
215472789172316,2026-01-22 17:31:17,true,,Scanning and scan option issues,Troubleshooting
215472788602650,2026-01-22 16:59:31,true,seller 365,"Amazon seller account reconnection and unlinking, Seller 365 Pro and Teams plan comparison","Amazon operations, Seller 365"
215472788334723,2026-01-22 16:19:13,true,"refund, cancel",Refunds after subscription cancellation or failed cancellation,Subscription cancellation and refunds
215472787616001,2026-01-22 15:17:46,true,,"InventoryLab and supplier-related subscription refunds, MFN batch troubleshooting","Subscription cancellation and refunds, Troubleshooting"
215472785693768,2026-01-22 12:55:40,true,,Automated review and feedback requests,Review automation
215472784255918,2026-01-22 11:43:57,true,,,
215472784198316,2026-01-22 11:38:42,true,,,
215472784012336,2026-01-22 11:22:05,true,,"Box handling and item movement in batches, Error message troubleshooting","Batch processing, Troubleshooting"
215472783401860,2026-01-22 10:41:23,true,refund,Refunds after subscription cancellation or failed cancellation,Subscription cancellation and refunds
215472782651853,2026-01-22 10:05:58,true,,Unexpected price changes and pricing errors,SmartRepricer
215472781461905,2026-01-22 08:58:22,true,,Tactical Arbitrage subscriptions and accounts,Tactical Arbitrage subscriptions and accounts
215472780720986,2026-01-22 08:26:26,true,,,
215472776100578,2026-01-22 00:09:43,true,,"Amazon product approval process, Restricted and excluded products handling, Search functionality and results issues","Amazon operations, Restricted and excluded products handling, Search functionality and results issues"
215472775160635,2026-01-21 21:19:14,true,,FBA and FBM inventory coordination,FBA operations
215472774640742,2026-01-21 20:02:21,true,,"User account creation and assignment, InventoryLab employee and user setup, CSV file upload and import operations","User access, Bulk upload"
215472774616909,2026-01-21 19:59:36,true,,Scanning and scan option issues,Troubleshooting
215472774416460,2026-01-21 19:27:53,true,,Bulk cost and supplier data import,Bulk upload
215472773899062,2026-01-21 18:11:55,true,,Bulk cost and supplier data import,Bulk upload
215472773869213,2026-01-21 18:09:49,true,,Subscription activation and reactivation issues,Subscription status options
215472773136421,2026-01-21 17:10:31,true,,,
215472773122804,2026-01-21 17:09:36,true,,Inventory loading and population errors,InventoryLab
215472772532705,2026-01-21 16:25:28,true,cancel,General subscription cancellation and refunds,Subscription cancellation and refunds
215472772463741,2026-01-21 16:21:43,true,"refund, cancel",Refunds after subscription cancellation or failed cancellation,Subscription cancellation and refunds
215472771917194,2026-01-21 15:35:35,true,,FeedbackWhiz account setup and subscription,FeedbackWhiz account setup and subscription
215472771547219,2026-01-21 15:15:59,true,,Confirm placement operation failures,Placement errors
215472771191605,2026-01-21 14:54:38,true,,User invitation and access options,User access
215472770607652,2026-01-21 14:02:08,true,,Seller Central account linking and troubleshooting,Amazon operations
215472768798366,2026-01-21 11:37:23,true,,Shipping label printing and downloading,Labeling
215472767854745,2026-01-21 10:37:43,true,,Trial subscription cancellation,Subscription cancellation and refunds
215472766386597,2026-01-21 09:19:42,true,,"Batch processing errors and problem resolution, Shipment error messages and troubleshooting, Shipment batch issues and closing procedures","Batch processing, Shipment issues"
215472762821674,2026-01-21 04:02:35,true,,Editing and identifying inventory quantities,Inventory issues
215472762196165,2026-01-21 02:27:06,true,,"Profit and sales discrepancies analysis, Inventory valuation and reporting","Profit and sales discrepancies analysis, Inventory issues"
215472761663191,2026-01-21 00:32:53,true,,Amazon account integration and linking requirements,Amazon operations
215472761639143,2026-01-21 00:28:45,true,,"FBA pricing and sales discrepancies, SmartRepricer settings and error resolution","FBA operations, SmartRepricer"
215472761046387,2026-01-20 22:03:16,true,,"Amazon batch verification and submission errors, SKU creation and attribute errors","Amazon operations, SKU and ASIN issues"
215472761043229,2026-01-20 22:02:35,true,,General subscription cancellation and refunds,Subscription cancellation and refunds
215472760936208,2026-01-20 21:37:52,true,,"Amazon shipment splits and optimized shipping options, Shipment placement errors and resolution, Inventory data upload, import, and shipment creation workflows","InventoryLab, Placement errors"
215472760066597,2026-01-20 19:00:26,true,,Editing and identifying inventory quantities,Inventory issues
215472760003129,2026-01-20 18:54:03,true,,"Amazon product approval process, Amazon account integration and linking requirements",Amazon operations
215472759880074,2026-01-20 18:34:06,true,,"Tactical Arbitrage subscriptions and accounts, Inventory data upload, import, and shipment creation workflows","Tactical Arbitrage subscriptions and accounts, InventoryLab"
215472759745139,2026-01-20 18:15:21,true,,Shipment error messages and troubleshooting,Shipment issues
215472759595463,2026-01-20 17:50:23,true,,"Subscription charges and billing discrepancies, ScoutIQ subscription setup and account access","Subscription cancellation and refunds, ScoutIQ subscription"
215472758908570,2026-01-20 16:44:40,true,refund,"ScoutIQ subscription cancellation and payment problems, Refunding charges and erroneous transactions","ScoutIQ subscription, Billing disputes and refunds"
215472758898105,2026-01-20 16:43:13,true,,"Profit and loss tax reporting and historical report access, Placement and shipment fee concerns","Profit and loss tax reporting and historical report access, Placement errors"
215472758847146,2026-01-20 16:37:00,true,,Login and password troubleshooting,InventoryLab
215472758690697,2026-01-20 16:27:15,true,,Profit and loss tax reporting and historical report access,Profit and loss tax reporting and historical report access
215472757971994,2026-01-20 15:35:26,true,,"Batch processing errors and problem resolution, Amazon batch verification and submission errors, Amazon shipment communication and stuck process issues","Batch processing, Amazon operations"
215472757891770,2026-01-20 15:28:04,true,,Account email changes and linking,InventoryLab
215472757773181,2026-01-20 15:14:28,true,,"Shipment batch issues and closing procedures, Error message troubleshooting, Account email changes and linking","Batch processing, Troubleshooting, InventoryLab"
215472757376865,2026-01-20 14:33:57,true,refund,"Subscription charges and billing discrepancies, Subscription refund eligibility and availability, Credit card and card payment updates","Subscription cancellation and refunds, Payment updates"
215472757071611,2026-01-20 14:14:03,true,,"General shipment issues and status, Error message troubleshooting, Shipment error messages and troubleshooting","Shipment issues, Troubleshooting"
215472757056871,2026-01-20 14:12:07,true,"seller 365, cancel","Subscription cancellation requests and account deletion, Refunding charges and erroneous transactions, Trial subscription cancellation","Subscription cancellation and refunds, Billing disputes and refunds"
215472756643179,2026-01-20 13:35:27,true,cancel,"Walmart review automation and integration, Shipping label printing and downloading","Review automation, Labeling"
215472756141335,2026-01-20 13:12:56,true,,"Merging and managing multiple accounts, Printer and printing troubleshooting","Merging and managing multiple accounts, Troubleshooting"
215472755833209,2026-01-20 13:03:04,true,,Order visibility and health issues,Troubleshooting
215472755720734,2026-01-20 12:58:59,true,,Amazon batch processing and workflow interruptions,Amazon operations
215472755634291,2026-01-20 12:54:17,true,,"Inventory data upload, import, and shipment creation workflows, Access and connectivity issues with InventoryLab",InventoryLab
215472755361043,2026-01-20 12:41:30,true,,Switching between monthly and yearly subscriptions,Subscription status options
215472754763471,2026-01-20 12:18:56,true,,,
215472754676548,2026-01-20 12:13:49,true,,"Shipping label printing and downloading, Amazon shipment communication and stuck process issues, Amazon-specific shipment problems and sending issues","Labeling, Amazon operations, Shipment issues"
215472754168047,2026-01-20 11:37:14,true,,FBA shipment processing and complications,FBA operations
215472753813332,2026-01-20 11:08:44,true,,Packing option regeneration errors,Placement errors
215472753125499,2026-01-20 10:40:44,true,,Campaign email delivery issues,Troubleshooting
215472751729824,2026-01-20 09:18:42,true,,Amazon batch processing and workflow interruptions,Amazon operations
215472747970649,2026-01-20 05:36:27,true,,,
215472747366854,2026-01-20 04:12:43,true,,,
215472746832543,2026-01-20 03:28:03,true,,"Amazon seller account reconnection and unlinking, Payment confirmation and status updates","Amazon operations, Payment updates"
215472746057380,2026-01-20 02:03:27,true,,Batch item and button issues,Troubleshooting
215472745891633,2026-01-20 01:29:51,true,,SmartRepricer and InventoryLab integration and access,SmartRepricer
215472745431517,2026-01-19 23:52:06,true,,Batch processing errors and problem resolution,Batch processing
215472745425587,2026-01-19 23:50:29,true,,Changing associated account email addresses,Email settings
215472745290931,2026-01-19 23:17:36,true,,Batch processing errors and problem resolution,Batch processing
215472745287523,2026-01-19 23:16:43,true,,Batch processing errors and problem resolution,Batch processing
215472745031979,2026-01-19 22:22:51,true,,,
215472744872230,2026-01-19 21:51:25,true,,"Minimum and maximum price configuration, Automated review and feedback requests, ASIN and SKU pricing discrepancies","SmartRepricer, Review automation"
215472744245762,2026-01-19 20:21:36,true,,"FBA and FBM inventory coordination, Amazon account connection and authorization issues","FBA operations, Amazon operations"
215472743628247,2026-01-19 19:16:29,true,,"Active listing and offer visibility issues, Amazon-specific shipment problems and sending issues","SKU and ASIN issues, Shipment issues"
215472743401896,2026-01-19 18:42:47,true,,"Batch processing errors and problem resolution, Amazon batch processing and workflow interruptions","Batch processing, Amazon operations"
215472743374821,2026-01-19 18:36:49,true,,Shipment error messages and troubleshooting,Shipment issues
215472742824926,2026-01-19 17:23:29,true,"refund, cancel","InventoryLab and supplier-related subscription refunds, Refunds after subscription cancellation or failed cancellation",Subscription cancellation and refunds
215472742795251,2026-01-19 17:20:17,true,,Packing option regeneration errors,Placement errors
215472741182516,2026-01-19 15:34:43,true,,"Amazon batch processing and workflow interruptions, Shipment batch issues and closing procedures","Amazon operations, Batch processing"
215472741013151,2026-01-19 15:16:48,true,,"Error message troubleshooting, Packing option regeneration errors","Troubleshooting, Placement errors"
215472740749988,2026-01-19 15:03:50,true,,"Walmart review automation and integration, Search functionality and results issues","Review automation, Search functionality and results issues"
215472740503669,2026-01-19 14:48:27,true,,"Packing option regeneration errors, Amazon-specific shipment problems and sending issues, Error message troubleshooting","Placement errors, Shipment issues, Troubleshooting"
215472740344870,2026-01-19 14:35:50,true,,Batch processing errors and problem resolution,Batch processing
215472739492990,2026-01-19 13:20:38,true,,"Inventory data upload, import, and shipment creation workflows, FBA and FBM inventory coordination","InventoryLab, FBA operations"
215472738433163,2026-01-19 12:05:32,true,,"ScoutIQ subscription cancellation and payment problems, Subscription renewal periods and expiration details","ScoutIQ subscription, Subscription status options"
215472738022709,2026-01-19 11:35:05,true,,"Packing option regeneration errors, Amazon batch processing and workflow interruptions","Placement errors, Amazon operations"
215472737649526,2026-01-19 11:16:04,true,,"Batch processing errors and problem resolution, General batch issues and troubleshooting",Batch processing
215472737044092,2026-01-19 10:35:15,true,,ScoutIQ subscription cancellation and payment problems,ScoutIQ subscription
215472735146457,2026-01-19 09:08:31,true,,,
215472732520379,2026-01-19 05:36:53,true,,"Automated review and feedback requests, ScoutX and Scoutify functionality","Review automation, ScoutIQ subscription"
215472732185317,2026-01-19 04:56:35,true,,"ASIN import and invalid ASIN errors, Automated review and feedback requests","SKU and ASIN issues, Review automation"
215472731695920,2026-01-19 04:17:39,true,,,
215472729889890,2026-01-19 01:06:08,true,,"Shipment batch issues and closing procedures, Address verification issues and error resolution, Shipping label printing and downloading","Batch processing, Address verification issues and error resolution, Labeling"
215472729863088,2026-01-19 01:02:05,true,,Bulk cost and supplier data import,Bulk upload
215472729749150,2026-01-19 00:36:10,true,,Campaign email delivery issues,Troubleshooting
215472729585792,2026-01-19 00:02:02,true,,Automated review and feedback requests,Review automation
215472729201250,2026-01-18 22:50:02,true,refund,"Profit and sales discrepancies analysis, InventoryLab and supplier-related subscription refunds","Profit and sales discrepancies analysis, Subscription cancellation and refunds"
215472728868778,2026-01-18 21:33:14,true,,Credit card and card payment updates,Payment updates
215472728850046,2026-01-18 21:28:41,true,,International marketplace compatibility and InventoryLab support,InventoryLab
215472728299447,2026-01-18 20:07:17,true,cancel,"Subscription cancellation options and button issues, Tactical Arbitrage subscriptions and accounts","Subscription cancellation and refunds, Tactical Arbitrage subscriptions and accounts"
215472727758523,2026-01-18 18:30:46,true,,"FeedbackWhiz account setup and subscription, Order and shipment synchronization across platforms","FeedbackWhiz account setup and subscription, Data syncing"
215472727557067,2026-01-18 17:59:28,true,,Tactical Arbitrage subscriptions and accounts,Tactical Arbitrage subscriptions and accounts
215472727458915,2026-01-18 17:34:55,true,,Buy box performance and optimization,Buy box performance and optimization
215472727190989,2026-01-18 16:46:40,true,,"Account email changes and linking, Amazon data and inventory synchronization issues, Login and password troubleshooting","InventoryLab, Data syncing"
215472727174700,2026-01-18 16:41:47,true,,"SmartRepricer and InventoryLab integration and access, ScoutX and Scoutify functionality, Buy box performance and optimization","SmartRepricer, ScoutIQ subscription, Buy box performance and optimization"
215472726240627,2026-01-18 14:15:25,true,,"Shipping label printing and downloading, Batch item and button issues, Batch closing, reopening, and restoration","Labeling, Troubleshooting, Batch processing"
215472725100187,2026-01-18 11:20:16,true,,SmartRepricer and InventoryLab integration and access,SmartRepricer
215472724798475,2026-01-18 10:39:39,true,,"Buy box performance and optimization, SmartRepricer and InventoryLab integration and access","Buy box performance and optimization, SmartRepricer"
215472722751201,2026-01-18 05:12:37,true,,Trial subscription cancellation,Subscription cancellation and refunds
215472722611465,2026-01-18 04:40:23,true,,,
215472721725523,2026-01-18 01:03:21,true,,Automated review and feedback requests,Review automation
215472721390551,2026-01-17 23:02:04,true,,"InventoryLab subscription transition to Seller 365, Plan selection and change options, Switching between monthly and yearly subscriptions","Seller 365, Subscription status options"
215472721346982,2026-01-17 22:45:36,true,,Wholesale search and access options,Wholesale search and access options
215472719345818,2026-01-17 14:52:48,true,,Account reactivation and deactivation procedures,Account status
215472719291401,2026-01-17 14:40:48,true,,Inventory valuation and reporting,Inventory issues
215472718317199,2026-01-17 13:19:52,true,,"Search functionality and results issues, Profit and sales discrepancies analysis","Search functionality and results issues, Profit and sales discrepancies analysis"
215472718316136,2026-01-17 13:19:45,true,,"Batch item and button issues, Changing associated account email addresses","Troubleshooting, Email settings"
215472718192839,2026-01-17 13:10:26,true,,Amazon product approval process,Amazon operations
215472717977183,2026-01-17 12:41:14,true,,Bulk book listing and ISBN uploads,Bulk upload
215472717876330,2026-01-17 12:22:55,true,,"Subscription refund eligibility and availability, Subscription cancellation requests and account deletion",Subscription cancellation and refunds
215472717863523,2026-01-17 12:21:54,true,,Amazon account integration and linking requirements,Amazon operations
215472717833345,2026-01-17 12:16:51,true,,,
215472717830402,2026-01-17 12:16:26,true,,Amazon seller account reconnection and unlinking,Amazon operations
215472717594589,2026-01-17 11:33:29,true,,"Inventory data upload, import, and shipment creation workflows",InventoryLab
215472717409387,2026-01-17 11:10:04,true,,"CSV file upload and import operations, FBA and FBM inventory coordination","Bulk upload, FBA operations"
215472717260768,2026-01-17 11:03:51,true,,"Amazon account integration and linking requirements, Amazon data and inventory synchronization issues","Amazon operations, Data syncing"
215472716085680,2026-01-17 08:45:11,true,,"Error message troubleshooting, Batch restoration and error handling","Troubleshooting, Batch processing"
215472716069709,2026-01-17 08:41:59,true,,Amazon seller account reconnection and unlinking,Amazon operations
215472715961706,2026-01-17 08:23:19,true,,FBA and FBM inventory coordination,FBA operations
215472715861568,2026-01-17 08:06:03,true,,Payment confirmation and status updates,Payment updates
215472714933899,2026-01-17 05:06:41,true,,,
215472714105592,2026-01-17 01:29:33,true,,,
215472714083233,2026-01-17 01:21:02,true,,"Seller Central account linking and troubleshooting, Login and password troubleshooting","Amazon operations, InventoryLab"
215472713935248,2026-01-17 00:26:22,true,,FNSKU label printing and troubleshooting,Labeling
215472713157525,2026-01-16 20:39:10,true,refund,"InventoryLab and supplier-related subscription refunds, Seller 365 plans and pricing","Subscription cancellation and refunds, Seller 365"
215472713096007,2026-01-16 20:24:43,true,"refund, cancel","Subscription refund eligibility and availability, Subscription cancellation charges, Subscription cancellation verification","Subscription cancellation and refunds, Cancellation confirmation"
215472712201527,2026-01-16 18:39:44,true,,Login and password troubleshooting,InventoryLab
215472711166996,2026-01-16 16:13:19,true,,User account creation and assignment,User access
215472711086657,2026-01-16 16:01:01,true,cancel,ScoutIQ subscription setup and account access,ScoutIQ subscription
215472710978091,2026-01-16 15:43:36,true,,Printer and printing troubleshooting,Troubleshooting
215472710628632,2026-01-16 15:10:42,true,,InventoryLab subscription cancellation,Subscription cancellation and refunds
215472710490433,2026-01-16 14:55:19,true,,Automated review and feedback requests,Review automation
215472710033036,2026-01-16 14:14:09,true,,,
215472706201857,2026-01-16 11:21:28,true,seller 365,"Ending and canceling subscriptions across services, Active listing and offer visibility issues","Subscription cancellation and refunds, SKU and ASIN issues"
215472705041866,2026-01-16 10:18:39,true,,"MSKU validation and error resolution, ASIN import and invalid ASIN errors",SKU and ASIN issues
215472704730195,2026-01-16 10:02:45,true,,"Profit and loss tax reporting and historical report access, Trial subscription cancellation, Subscription end, auto-renewal, and data access","Profit and loss tax reporting and historical report access, Subscription cancellation and refunds"
215472703209894,2026-01-16 08:14:11,true,,Merging and managing multiple accounts,Merging and managing multiple accounts
215472702199148,2026-01-16 06:27:35,true,,"Restricted and excluded products handling, Active listing and offer visibility issues","Restricted and excluded products handling, SKU and ASIN issues"
215472702108136,2026-01-16 06:18:33,true,,Amazon-specific shipment problems and sending issues,Shipment issues
215472701904735,2026-01-16 05:54:16,true,,International marketplace compatibility and InventoryLab support,InventoryLab
215472700520299,2026-01-16 02:12:43,true,,Bulk cost and supplier data import,Bulk upload
215472700170547,2026-01-16 00:56:39,true,,Batch processing errors and problem resolution,Batch processing
215472699451429,2026-01-15 22:24:44,true,,"CSV file upload and import operations, Tactical Arbitrage subscriptions and accounts","Bulk upload, Tactical Arbitrage subscriptions and accounts"
215472699305508,2026-01-15 21:54:45,true,seller 365,"Seller 365 plans and pricing, Automated review and feedback requests","Seller 365, Review automation"
215472699255829,2026-01-15 21:42:46,true,,InventoryLab employee and user setup,User access
215472699207068,2026-01-15 21:31:16,true,,,
215472696664076,2026-01-15 18:08:45,true,,Amazon product approval process,Amazon operations
215472696637357,2026-01-15 18:07:00,true,,"ScoutX and Scoutify functionality, Amazon product approval process","ScoutIQ subscription, Amazon operations"
215472696635299,2026-01-15 18:06:51,true,,Bulk cost and supplier data import,Bulk upload
215472696302052,2026-01-15 17:17:26,true,,"SmartRepricer and InventoryLab integration and access, Minimum and maximum price configuration",SmartRepricer
215472695931926,2026-01-15 16:45:34,true,,Payment method changes and PayPal updates,Payment updates
215472695903114,2026-01-15 16:42:08,true,,"Inactive account troubleshooting, Login and password troubleshooting, Seller 365 plans and pricing","Account status, InventoryLab, Seller 365"
215472695839460,2026-01-15 16:38:46,true,,Seller 365 plans and pricing,Seller 365
215472695833136,2026-01-15 16:38:23,true,,Login and password troubleshooting,InventoryLab
215472695802251,2026-01-15 16:36:37,true,,"Seller Central shipping workflow and status checks, General shipment issues and status",Shipment issues
215472695645119,2026-01-15 16:18:52,true,,"Bulk cost and supplier data import, CSV file upload and import operations",Bulk upload
215472694705350,2026-01-15 15:39:17,true,,"Bulk cost and supplier data import, Restock and insights reporting features","Bulk upload, InventoryLab"
215472694402627,2026-01-15 15:23:07,true,,"Bulk cost and supplier data import, Inventory data upload, import, and shipment creation workflows","Bulk upload, InventoryLab"
215472694201713,2026-01-15 15:04:26,true,,"ASIN and SKU pricing discrepancies, Unexpected price changes and pricing errors, ASIN import and invalid ASIN errors","SmartRepricer, SKU and ASIN issues"
215472693905628,2026-01-15 14:46:43,true,,,
215472693781769,2026-01-15 14:39:38,true,,"Inventory valuation and reporting, Subscription end, auto-renewal, and data access, InventoryLab subscription transition to Seller 365","Inventory issues, Subscription cancellation and refunds, Seller 365"
215472692768932,2026-01-15 13:08:31,true,,"Tactical Arbitrage subscriptions and accounts, Unexpected price changes and pricing errors","Tactical Arbitrage subscriptions and accounts, SmartRepricer"
215472690547558,2026-01-15 10:47:40,true,,"User invitation and access options, Subscription cancellation status check","User access, Cancellation confirmation"
215472689692625,2026-01-15 10:00:35,true,,Wholesale search and access options,Wholesale search and access options
215472686494634,2026-01-15 06:17:50,true,,Changing associated account email addresses,Email settings
215472686376769,2026-01-15 06:04:45,true,,"ScoutX and Scoutify functionality, Account email changes and linking, InventoryLab employee and user setup","ScoutIQ subscription, InventoryLab, User access"
215472686006399,2026-01-15 05:19:35,true,,"Scoutify login and access issues, Access and connectivity issues with InventoryLab","ScoutIQ subscription, InventoryLab"
215472685066056,2026-01-15 03:33:19,true,,User account creation and assignment,User access
215472684946485,2026-01-15 03:19:56,true,,Invoice payments and viewing,Invoice payments and viewing
215472684298335,2026-01-15 01:37:46,true,,Placement and shipment fee concerns,Placement errors
215472684185706,2026-01-15 01:07:56,true,,Tactical Arbitrage subscriptions and accounts,Tactical Arbitrage subscriptions and accounts
215472683807185,2026-01-14 23:30:34,true,,General subscription cancellation and refunds,Subscription cancellation and refunds
215472683476463,2026-01-14 22:35:58,true,,,
215472683442452,2026-01-14 22:27:20,true,cancel,General subscription cancellation and refunds,Subscription cancellation and refunds
215472682941466,2026-01-14 21:21:11,true,,,
215472682656050,2026-01-14 20:31:59,true,,"Pending offer creation issues, General batch issues and troubleshooting","Troubleshooting, Batch processing"
215472678695122,2026-01-14 14:21:05,true,,Walmart review automation and integration,Review automation
215472678391172,2026-01-14 13:53:29,true,,"Bulk cost and supplier data import, Unexpected price changes and pricing errors","Bulk upload, SmartRepricer"
215472678178428,2026-01-14 13:31:25,true,,"Bulk cost and supplier data import, Placement and shipment fee concerns, Minimum and maximum price configuration","Bulk upload, Placement errors, SmartRepricer"
215472677768458,2026-01-14 13:09:51,true,,Placement and shipment fee concerns,Placement errors
215472677662125,2026-01-14 13:04:53,true,,Shipping label printing and downloading,Labeling
215472677601524,2026-01-14 13:00:45,true,,Placement and shipment fee concerns,Placement errors
215472677412177,2026-01-14 12:52:27,true,cancel,Ending and canceling subscriptions across services,Subscription cancellation and refunds
215472676786136,2026-01-14 12:23:31,true,,Box handling and item movement in batches,Batch processing
215472676646536,2026-01-14 12:09:43,true,,Profit and sales discrepancies analysis,Profit and sales discrepancies analysis
